PC_1	PC_2	PC_3	PC_4	PC_5	PC_6	PC_7	PC_8	PC_9	PC_10	PC_11	PC_12	PC_13	PC_14	PC_15	PC_16	PC_17	PC_18	PC_19	PC_20	PC_21	PC_22	PC_23	PC_24	PC_25	PC_26	PC_27	PC_28	PC_29	PC_30	PC_31	PC_32	PC_33	PC_34	PC_35	PC_36	PC_37	PC_38	PC_39	PC_40	PC_41	PC_42	PC_43	PC_44	PC_45	PC_46	PC_47	PC_48	PC_49	PC_50
-32.2552046115174	3.16967327885424	-6.33055245127942	-0.82685832890812	-6.42797856592426	4.46658442972205	-2.16876721563976	-1.94454228447548	-6.00025451095608	3.19606026671983	3.33630552835776	-0.64262994947167	-0.0039377536319732	0.166512550456932	-0.389953689256135	3.97854117198625	-2.84020246825723	0.266753716592849	4.21556962230461	2.52549740576374	-3.9692268929719	0.0957703716668455	1.78277555109063	0.750796341760345	1.67119203963651	3.06127005587833	-5.38612486397234	-3.07460131351107	3.22281427691837	0.562862757939739	-0.750775869367779	1.44190846497267	-4.22436206948206	1.10968105861081	6.17189785039566	3.08741451588491	2.67364407156427	-0.687578244707076	4.23202399163303	-0.855599941181492	-4.35743796199769	3.87040882369424	4.41297077197385	4.42466855179434	-3.89732081729473	-2.58640240456353	4.43982610882449	-3.7913692446619	-1.72474880730921	-1.02218003471203
-23.8240438829366	11.101613025749	8.12410996469553	4.83747658943222	2.53299984179007	4.47675139092945	-6.98570902231902	-5.80408288878636	-6.03439585738961	5.48324647614736	4.42468606424351	3.02647839797574	-1.27566591283275	3.65677448055043	0.0914077005548542	-6.14867027906709	-4.30771070650394	-0.622835660443707	0.460784438519762	1.8701279692017	2.04432736213345	-0.843258167049042	-1.2858626946484	1.7997588542628	4.02050738634162	14.1932312778786	-2.42241379796704	-4.0921659721914	-6.70181497150014	13.373396950206	3.62149233272729	2.04657270925449	3.07671244974651	-4.91547417396273	-1.74022380515975	3.52402627002134	3.95137579770183	1.54978709700764	-8.65793958362018	2.26005125069693	-1.56866668485348	4.42165161123935	1.8013750542137	5.1441784745485	-1.8075827933499	4.34614728852553	-6.37950380801763	2.12217296727163	1.32258975151026	7.32783724730242
-31.4830372080092	6.02426216091343	5.22572891450913	5.5210868963758	1.26605247711981	3.16831956736859	-1.39121534497854	-3.08605468630411	-1.15412709615863	-0.703945807437538	0.142268721865877	-0.863111641172395	0.258232258067453	3.92203232525293	-10.0071428933685	2.6947614232289	1.45473469755703	1.29726652558787	-2.70663186368232	-6.78171128054415	2.57901369622698	-6.2897953477216	-0.122010149701764	-1.12617165972209	-4.08655336439538	-2.38972296158989	0.549345415865168	2.08748058577942	10.1933182650577	3.13189164323279	2.71087915761602	-9.0611073040283	-6.55881130323241	-6.53811627799716	2.82759327436759	-4.20780569509973	-4.58645263413116	0.517583209639721	9.30514871973767	5.77301284228888	3.84001818521439	-4.09415958960581	2.27931661129952	-3.44237245144713	-8.50531859668853	2.40163922099492	2.68466053221018	3.77008407892727	-1.09392913024053	2.53046516387224
-36.743688127724	7.52583542836206	5.32533173666913	3.08096828905767	2.32963769627894	1.30206040519791	-2.05537391628515	-1.96416841469053	6.13236621857311	-3.65429109099018	6.00045297163873	-0.621157556531434	2.83327249221795	3.82632794442785	-2.69766212505875	-5.98553746977185	2.84059033424138	9.01300165431682	8.12775098188793	6.19103550501985	9.66684277595486	3.2967954678453	-1.65979570550038	-0.207630661974801	-10.4250814129726	1.33843239648074	-1.09396237489099	0.237820012520782	-0.621247965579475	4.69042658020312	1.23707421042191	3.65307300419182	-7.27615974518306	4.71093209388122	8.9912627113508	0.239422703358213	-4.13323181794333	4.02686938064139	-5.50720288708982	3.45618569801513	-0.71263109058882	4.18568975091273	2.53839878831907	-2.96773125905593	8.1637222832631	-6.19449176068425	-8.77612417588709	-5.51112353709475	-4.87632852784614	-2.37107777681417
-36.1697977988827	-0.923214414917764	0.604039579254361	-0.700639818539385	-11.2763614769165	-5.74796257867072	5.52858958508822	4.16449501957451	1.82492828514944	-3.10458992850967	3.11405854913145	-1.70488524984613	3.04088427929226	-3.74346982661579	-0.0283517899935413	-1.02763387361403	3.43410075554425	1.86228567649473	0.918116278016996	-4.76677953568978	0.30895362951712	-5.52140285839691	1.74775568509682	0.693026023956118	0.783107544650186	-7.12480346911553	0.461501062566541	-2.04623392216912	4.49241239070644	0.0183522829286405	1.68751449354406	-0.500078115940514	0.764102070386823	1.52248108308257	-0.812564084194151	-3.14178232657021	-4.86698711794548	0.683608700005317	-0.927645348022673	0.118936250626566	-2.46681469532105	-5.393069250466	-3.90922446854138	-1.07084860979082	-4.18805733563	3.93156620792108	-2.37965822898734	1.72265504775574	2.66897057693469	5.33740651015084
-34.1069004773438	9.75739383382366	13.6469642733262	5.48568977914969	0.823482079477642	0.368823285027245	-1.3539236755968	-9.23171496364336	6.2064363467452	-4.79661411419545	3.77335555897497	-0.0858425828439059	-1.56526761731945	-9.77221644321327	-2.93890731732354	5.03755818897685	3.43484036464667	7.93412508391284	-2.91973998507827	0.442763711768827	0.705869247727092	11.2785136654991	-8.22413157519424	-5.45951837912635	-0.133175448971489	-3.08723536158931	-4.6495220169446	-9.66989733180504	1.28655244717608	-0.56124175007154	5.25353463369835	0.0842685132630921	0.426908036549765	-8.54987094481864	-3.02315013208845	3.5478283344959	2.37100688630002	0.679580585370535	3.21329066701317	-4.35480219919114	9.31957518623066	9.17840856666497	5.60041987952315	-1.31902548876323	-0.0678020172609984	4.45992781589627	-1.03459480988871	4.00789982566964	-3.74405330328062	2.70071732378014
-34.8867192888689	-3.09031489691478	-1.69441780770249	-0.126168873911853	-10.2584443680563	-0.0306691042120485	1.02587478376682	2.87373349507039	0.831155764013	-0.787940858059304	0.0198946650541687	0.082620635286015	1.82883137111329	-0.0401015816026019	-0.553097372524601	-5.38883787987997	2.1144872749263	0.583639098678198	-4.55095248007265	1.76246099912521	-1.86030385677273	-2.73255905730133	2.74431448947205	4.79439881581252	2.00930563642159	0.137132348908321	-2.41702740293463	1.68163763260391	0.340221331227508	0.502421386474733	-2.53305647061161	3.09714635926339	1.26593811880893	-1.75416800729136	4.66898804464735	-0.569653502270399	-2.17500395186035	2.62070149410914	-4.66328438863471	1.60757265882721	-5.27951267870266	-3.62838136182763	-1.60176813171661	0.705701960422028	-0.456381009538065	-1.35947408628683	-1.19904125740294	-1.65780068689565	-3.53933174003894	0.604885832288014
-35.1450502732318	8.69646284575384	10.4715575453265	7.33972616575915	-1.9419981246231	0.755610595552834	-0.746867131305386	-3.26386613621946	-0.921841042061015	2.1711943469989	-5.40148832022023	-0.244807231862807	1.68793068090548	6.35394732248984	12.7216015271745	-4.52981475660441	1.61892383863516	-5.75289756119453	-1.49122790428254	6.84341663130829	-3.25708329570399	5.73623489173493	-7.65669876148842	-0.958382836176764	-1.36384639839793	5.69439421188963	3.47761709407261	-3.81327231115181	3.17298832180507	-3.64976653631896	4.62621652574517	-1.66778349706042	-0.684775397921588	-16.645274752328	0.85051976259422	-2.6949929519481	7.74018452860038	7.494340291758	3.89385021857345	-0.0250894689969438	-2.1108847956065	-1.97691425133095	1.25462252836566	1.56531422795099	-2.85723854309124	-7.13280216223263	0.443646406445812	3.04883259623352	1.5164845124956	-0.992229418792739
-37.0402073474209	3.77363373589717	6.22682721136947	6.08041273806321	-4.76917481397438	1.12570865563254	1.82335088046062	5.54821056898229	-1.32565633276249	-0.805611634195383	5.12997349508489	2.54958793767972	1.48790978266266	-2.83104044886097	4.9810050748908	-3.20895854694377	-0.263328467857284	5.06158616149949	-3.13423684468794	-3.79767490971054	-5.99316691442638	-2.21583310192385	-4.21627102632868	-1.35729740387139	2.62158331434296	-0.0315614481379354	0.3861539397792	3.39627899704202	2.60006191822099	0.221164538568267	5.616353060123	6.8212374430952	-2.80123025291729	-3.13351185399645	1.70036547205202	5.64740682428468	5.01103900990421	1.35155090888619	6.95451060600095	1.31353430902952	4.20380573972156	-4.61182043451277	-0.124777776682589	2.53265627287297	0.321332803975974	3.24670846170917	1.47262033392612	-2.75668511052403	0.356237302441456	0.271391223717608
-28.2134408837348	8.26019224371371	12.0895636205128	9.91896637337375	1.13249976136327	1.31398744832522	-5.6781067349861	9.42493224939533	-4.33759194133705	7.278606570329	5.22555801559915	1.75519680614281	2.44221832680681	-4.14833546105827	-1.11058092868435	-1.86759456701515	5.08899805394697	-0.987228942997127	-1.25923211384608	-5.29025847058103	2.44680924772607	-4.46197258114482	-8.82879855008074	-0.794820817007025	-6.91448143919426	-5.12767592320481	-1.99333138246237	-0.729704070036384	5.63613425683163	-0.586051680406036	-6.97046583593466	-3.33108870788591	-3.64228484594269	-2.34722956139205	3.28742763797811	-5.03937160344914	4.30300695721431	-5.0836795379007	-8.2245466222928	-4.10331275419359	4.85199463729493	-7.89761689031484	-2.83819181310694	3.35919897265071	-4.22062062821242	-0.0368683404189659	0.502023125954091	2.81795904276638	-7.37084204406011	1.86769549637772
-22.6423025174611	10.5713750821287	7.89973649212237	5.19747948238943	-1.41818884717059	-0.311859525711189	1.80149077527088	-7.96338525804897	-5.94184747312971	-1.42266767612993	-0.318022343196782	-1.52429294544186	-0.409038778205751	-1.77997305176189	-9.65576755959894	-0.428384662769589	2.5833748076077	-3.90270473942313	1.3223552814336	-8.26676851701091	-1.00962468383298	4.23273913556589	-4.62605303934108	7.07793567575812	-1.10039703314807	-3.73167347670558	2.065384431388	12.0322702893194	6.01242801936997	-4.19114686864248	4.834679603417	4.04251517127869	9.61391180765253	-0.187928358779952	-2.60005514186295	-4.36071471583046	6.6643136845837	0.22261378887762	3.37635785462267	4.64271451004611	-6.00888904939416	-2.33512440549865	-0.906700893704195	-4.41811757449603	-3.0534887765201	2.1531495931224	-7.12915106007779	4.60424167821049	9.3427808582544	-2.22674823456118
-31.8541097267087	6.93358049521679	9.47054005985261	6.10043339428097	1.50936208151298	-1.22757239370737	-0.938708507962664	-8.23153155673189	-3.22927045774769	1.59644168257635	-0.256981026139817	0.158432576932439	1.35704216807091	2.71026794729138	-7.95880023153823	8.49609367580946	-3.40941876171747	1.71268011502997	7.11551717758774	-8.39368455436692	-0.80850757149656	-4.84814275876032	7.21161403304972	4.05357478649031	0.614046084589534	2.61677225300776	0.0474243574460062	1.643187021034	6.05712218889293	-4.0057677724392	2.15797501527804	7.66517343367107	-0.916858437949909	4.75015077392719	-3.18102379390272	-5.40691628720679	-3.81155393315025	-6.80687766959175	6.7743796158894	-3.17162117593427	7.37242417817445	0.081838312820054	0.685926997007918	2.66547356063702	2.80600636189516	-5.3788374368505	-3.05337408502229	4.29685854964843	1.00963199718307	-0.428903741787187
-34.8562685892891	3.41272428823446	-0.0331336624310401	-0.535302907684129	-7.81711416478775	-4.10954872502129	5.16196134555459	1.86008152703246	-3.86513695552945	-1.98952537126136	-0.26106227425419	-0.955903533165914	-1.61267768234501	-12.2081555653654	2.4902949711601	-1.51750522350819	-10.4422003513707	-0.472534910699066	-13.3937544871366	-5.87543830281782	-1.6724866416819	-4.29948413443701	3.85476155659636	7.12737457358399	1.80759012788718	1.44846012490017	1.24517293787224	-2.36460605700943	6.06532075204008	-0.398259648938792	3.58976537583211	0.164473370416859	-1.85822875003855	-0.722640895869739	5.85510984191294	2.26699800340817	-4.21151156920846	-4.93594376687091	-2.37265772996689	3.87037571969735	-2.61323012469143	-0.241916375787452	3.9387832583958	-1.86550270891913	3.52168441604943	4.20739590501953	0.322919593317657	-5.16424998929819	3.58185993915443	3.837300705409
-29.952787872197	1.86331862534493	-4.07208585646064	1.62198324683578	-3.15537376747663	5.63957860534208	-3.92694022766939	-4.01610092055559	-1.23529874021906	-1.45766725789987	0.958779786231764	-1.01410379252268	-7.06833763114117	2.02445667046452	-1.82459526270609	2.2437709243068	-2.66546955761227	-0.72021946888279	-3.25458442418282	0.505154600639855	-2.12390452981841	0.779082903096951	6.80093463421994	3.69767250500963	0.282183081309424	6.5880335291102	1.81875836540414	1.71905260829239	-3.87612289613125	2.45001830099557	-5.48798910557383	0.342416843383149	-1.39643732643617	0.464276748292508	-1.82257867345143	-1.85726715882759	4.04222288321931	-2.73636220688316	0.446714059308855	5.06570802109228	4.67457302443935	1.54324654277784	2.83788550338748	0.813889821298531	1.15198559856938	-3.98550835068213	1.43716284904065	-0.594029892829422	0.814035696729011	-4.21358197055878
-30.0889776657933	1.99971389270088	-4.38570596812958	-1.90851995835155	-8.95677514460609	1.6157311670225	-0.948557660235124	0.463921630224636	-0.725835786598006	-0.360526054610068	-0.55950024159803	-4.07388873581445	-2.93873194576204	-1.24757796582297	-6.4482214822124	4.95067657012549	4.40526698960809	5.50060677753464	0.100333572990352	-2.66939437325757	-1.47499784306985	0.87434165626999	0.0672936959888603	2.23349852680168	2.78136133857445	-3.71483666378541	0.385830120636876	1.13703668946322	3.79616080997235	1.31114883934819	-1.7796469620932	1.39275608972314	-0.680181013886856	-4.48005872719782	-3.77894698170409	3.50533420304823	0.404805002353082	3.60879876271794	-3.79037237075452	0.751852459331977	-3.73915250547093	-2.85946352155413	-3.61482227376909	1.12107062024021	5.07419513335341	-0.558010055721823	-1.43906364047056	-4.98235702908359	2.67959555758683	7.05878928468077
-30.3664740548144	-4.6699480564968	-4.27831776493159	1.7954412981958	-5.14129340256902	4.29032656392633	-3.26998957399424	-1.0123611648507	-2.80099396308882	1.58307685700063	5.26000810267801	-0.245361319495454	-2.20510469012061	2.52903236269981	-4.2299436347453	0.330097385808126	-4.30889325621944	-1.79028980675481	2.0514156619824	1.97500547599888	-2.38667798456008	0.235139082183937	1.24857924546926	0.663775632620983	-0.518300951491402	1.40244289202728	-4.26699594582109	-0.70770145061371	3.91592476894782	-4.23498346725591	0.340502556988324	-2.4661588788902	3.78496739880856	1.90154040292463	3.48380770277216	-2.15023493216511	-0.662542552548778	-4.45981695125925	-1.82285746947388	-1.67786207203102	-0.317713638504772	0.455070099910249	-1.43329961315328	-2.60872297801949	4.83996898478307	-1.30046178936879	-1.76503211515063	-0.622209209206266	-4.03129427242959	-1.0590401706278
-19.9223687078541	9.94246493363378	8.82810741160055	2.81142853255395	1.10879904997301	-5.23725092722864	6.30640966264974	9.80497803945712	-6.91810406454937	-4.49581400943903	1.07308228373414	-1.61504004264712	0.458616240756259	-2.20617938824937	-10.1560329986273	7.67292639271494	-3.28808759359223	-7.49116520613623	7.46542964164008	-9.42898913476701	-0.289546421796942	-6.50517060078327	-7.1450599813746	3.68400653379117	-11.5308367571537	2.49329073734038	-7.90164650891588	-3.53561218072736	4.87060607513784	8.07160325746668	6.9611488942059	-10.613248997522	-3.27800705976103	2.4868624811571	-9.8233910214501	-6.93475708591604	-1.68709784903431	-7.25695602167169	8.6921382395333	3.6807181005835	-6.43743210182521	0.28558660922074	-1.18015024740676	2.44351724953789	-3.93939026142332	-8.13870835061899	-5.59540078265478	-9.93073746408177	4.53441528767014	-0.654030647317041
-35.0674392910567	-1.50913210725012	-0.346207092752732	-1.03921914045183	-10.0956887595636	-2.54487344010553	4.03458619875762	5.42680999151094	2.45657173611077	2.31551028877654	-1.16783946540656	-0.716707764322524	1.53961355866128	-5.06493034668208	-1.3117863775685	0.376631917693464	3.62599892833088	-0.627957733567972	3.37774618534974	0.85280120958461	2.10340220704569	3.77528451355384	3.00943188438865	-4.01511049201452	0.721091371661539	3.69923654220822	0.760289524996226	5.09800301759896	1.93668697511019	2.79306995673802	-3.63822626035795	-1.684203800742	-5.04245531528828	-4.45314038306089	-4.88293059302572	2.97112398108633	0.665471328980509	3.86899263084007	0.688046848691057	2.60966904117976	0.172668434789847	0.142479762680819	-0.457027910990164	1.83489367341061	-4.46915173888151	-1.43915752305603	1.89811979184504	2.96246304811497	-3.64915536353873	4.54837887569914
-35.5854970348678	7.67927579329648	14.5423074810909	3.33427601547641	-0.427940102886359	-7.9982266883754	13.6214442856083	-0.62624181612821	3.00690304601804	-5.10883091010867	1.54350943697717	-4.28703192087605	-4.52772177183043	0.000787367070063699	-1.25361321276558	-1.79437774153259	1.36768110705308	-6.14770463265397	-0.444345970870633	0.748814786261064	9.67736879540976	6.74057926734857	12.4639177509947	-10.7675775165343	0.766836106547681	-5.08937594172327	7.51638998650038	-5.5221638764512	1.43155470713921	5.47190194157158	5.4747649826892	0.455717126536566	8.33961541985327	1.91636647667016	0.535958467443705	9.6448923473048	-2.63716765912448	-9.15860456571454	10.0022394541564	1.60312351928299	3.51955099221478	-4.75437798891627	-7.00657584013693	-1.76094366372907	6.39150433157745	1.56144008240811	-5.62267995914497	6.25117449816675	-0.883625242170335	-3.44874835044138
-23.3361822442455	10.2313395403565	6.62029077340943	1.76967125463791	-2.96519217948669	0.606982076603919	0.0235823269338687	-7.28446087231023	-4.28482489777095	-3.04186403689308	-2.43045537295208	1.04639005994042	3.1229994527834	0.112429663714385	-6.17446097273586	0.287105566835892	-11.1947761363256	-11.7780398888156	-7.9381153906732	3.79420662278266	-1.30357834000385	0.558153356961842	1.98222596308787	-1.85221702295714	9.331088449283	8.16085926370062	3.94411449828295	-3.61449423923385	-6.16182734047689	0.61561364749176	-0.22519818690218	1.62516620887796	4.17661742077591	1.91752781273687	2.37425894966946	-0.799807039719673	4.50139842923185	-2.72856270231421	-13.4354315371075	-1.40861779756155	-8.06009025564269	-9.48850249149487	-2.36721604891415	-3.27258603839475	5.75671953874471	-4.94340549558093	-7.44774275805398	-0.76740537605495	-5.0829851959555	1.08152925526535
-28.8057070808368	0.127379469457495	-7.68272889523807	3.39574420534222	-7.54971168946914	6.39400390401506	-5.37530804220438	-0.924512095070133	2.24541329703239	0.123441963929537	-0.243894472462273	-4.57557021861804	-3.61324823706502	-1.01967511706818	4.66892281343492	-4.43941326768401	3.42243171918024	-1.92652269727741	1.72935126613538	1.99298664047037	3.12414557740801	-0.0841822562858738	1.38006772013455	1.32848054867799	-1.91936775480256	2.83317911478746	0.524390258665853	3.38353251260019	-4.66547487099442	-0.764294804382963	-2.87687112115903	5.4470799263349	1.85657196624539	1.26961683282236	-2.69021593214612	0.266963462581857	-4.20653512893989	-4.71955613807384	-3.61795715133853	-1.37910073966516	0.0652113323970154	-2.92598559023474	-2.16760332177083	0.0136781776616278	-1.34856904305981	-4.45503989487263	-4.05513896492015	-3.02428477655591	-0.0409843168559139	-2.38346133777094
