"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"ensembl_gene_id"	"chromosome_name"	"external_gene_name"	"padj"	"gene"
30.2135643403349	-71.1870904386218	0.750425724414891	0.467186323372598	0.999055673530808	-4.59520368742462	"ENSG00000163743"	NA	NA	0.999055673530808	NA
-33.1187027533346	-99.6444885296634	-0.750373114706781	0.467216860258637	0.999055673530808	-4.59520370308734	"ENSG00000139726"	NA	NA	0.999055673530808	NA
28.7251707001122	-3.54656285853116	0.750350258288744	0.467230127472906	0.999055673530808	-4.59520370989177	"ENSG00000163348"	NA	NA	0.999055673530808	NA
21.7322228912255	4.05503760620521	0.750297033352258	0.467261023279946	0.999055673530808	-4.59520372573633	"ENSG00000118276"	NA	NA	0.999055673530808	NA
-41.1162789296914	-80.6546428343639	-0.750112645291043	0.467368066021475	0.999055673530808	-4.59520378061977	"ENSG00000006062"	NA	NA	0.999055673530808	NA
25.2482680253103	-98.5709431007198	0.750067224338232	0.467394436583114	0.999055673530808	-4.59520379413769	"ENSG00000170248"	NA	NA	0.999055673530808	NA
32.9818335327712	16.6732149877475	0.750051262369788	0.46740370402618	0.999055673530808	-4.59520379888804	"ENSG00000175003"	NA	NA	0.999055673530808	NA
32.9885238504414	29.864780136396	0.749990311639386	0.467439092786381	0.999055673530808	-4.59520381702647	"ENSG00000206129"	NA	NA	0.999055673530808	NA
24.948101343981	-6.87654363878121	0.749920392592807	0.467479690724109	0.999055673530808	-4.5952038378323	"ENSG00000285941"	NA	NA	0.999055673530808	NA
-24.2306259359914	-10.2056642115743	-0.74986705279074	0.467510663535911	0.999055673530808	-4.59520385370356	"ENSG00000187626"	NA	NA	0.999055673530808	NA
50.7126623825882	8.46225896606319	0.749837801560016	0.467527649385961	0.999055673530808	-4.59520386240687	"ENSG00000131323"	NA	NA	0.999055673530808	NA
21.9357532041403	5.70632964630715	0.749698740530387	0.467608405781215	0.999055673530808	-4.59520390377878	"ENSG00000278668"	NA	NA	0.999055673530808	NA
96.8358144527752	321.375633871851	0.749585534933718	0.467674153676695	0.999055673530808	-4.5952039374538	"ENSG00000230319"	NA	NA	0.999055673530808	NA
-23.6798922695174	27.2073071690421	-0.749542312040139	0.467699258324323	0.999055673530808	-4.59520395031011	"ENSG00000188467"	NA	NA	0.999055673530808	NA
-33.401963759081	-23.9109650796242	-0.749503937279222	0.467721547792728	0.999055673530808	-4.59520396172387	"ENSG00000172922"	NA	NA	0.999055673530808	NA
53.7415668982317	3.94507734158922	0.749312919084732	0.467832508029516	0.999055673530808	-4.59520401853102	"ENSG00000230408"	NA	NA	0.999055673530808	NA
17.9376683168427	0.966319884405629	0.74921666190891	0.467888428922884	0.999055673530808	-4.59520404715255	"ENSG00000157510"	NA	NA	0.999055673530808	NA
24.1694033943749	-75.6380002273307	0.749157311876866	0.467922910579872	0.999055673530808	-4.59520406479843	"ENSG00000149262"	NA	NA	0.999055673530808	NA
-18.5489322678519	-14.757994380058	-0.749117526376463	0.46794602636637	0.999055673530808	-4.59520407662677	"ENSG00000204568"	NA	NA	0.999055673530808	NA
36.7656079605397	-33.0340429013723	0.749089144489018	0.467962516971489	0.999055673530808	-4.59520408506446	"ENSG00000186318"	NA	NA	0.999055673530808	NA
-41.9882468662791	-18.0176595306997	-0.74908190034273	0.467966726064517	0.999055673530808	-4.59520408721804	"ENSG00000102384"	NA	NA	0.999055673530808	NA
84.5498969167329	274.173340057362	0.749044137680512	0.467988667825934	0.999055673530808	-4.59520409844406	"ENSG00000179284"	NA	NA	0.999055673530808	NA
21.1465475557497	12.1431042528386	0.749013171428229	0.468006661054413	0.999055673530808	-4.59520410764931	"ENSG00000108479"	NA	NA	0.999055673530808	NA
-25.3418402942488	-10.6893327414186	-0.748962433497858	0.468036143733133	0.999055673530808	-4.59520412273134	"ENSG00000227372"	NA	NA	0.999055673530808	NA
39.2847142519201	-73.1207056138111	0.748903280932758	0.468070517431302	0.999055673530808	-4.5952041403136	"ENSG00000268205"	NA	NA	0.999055673530808	NA
51.9562739236965	41.1674546753015	0.748771933157575	0.468146849571628	0.999055673530808	-4.59520417935075	"ENSG00000278884"	NA	NA	0.999055673530808	NA
395.259758121464	159.765864579205	0.748682951601111	0.468198565195961	0.999055673530808	-4.59520420579326	"ENSG00000139970"	NA	NA	0.999055673530808	NA
-23.3260153032243	-12.4775840525551	-0.748669424719797	0.468206427262074	0.999055673530808	-4.5952042098128	"ENSG00000166965"	NA	NA	0.999055673530808	NA
-22.3895887242662	-27.7728832752771	-0.748606071906455	0.468243250149917	0.999055673530808	-4.59520422863739	"ENSG00000136878"	NA	NA	0.999055673530808	NA
-33.3196015724151	-16.8806263920778	-0.748589743145441	0.468252741294089	0.999055673530808	-4.59520423348909	"ENSG00000198355"	NA	NA	0.999055673530808	NA
-44.3969968448342	132.141239801776	-0.748589263601448	0.468253020032371	0.999055673530808	-4.59520423363158	"ENSG00000264006"	NA	NA	0.999055673530808	NA
-24.0603432049974	9.0932188432464	-0.74839993857243	0.468363074608998	0.999055673530808	-4.59520428987857	"ENSG00000225358"	NA	NA	0.999055673530808	NA
30.7913394461044	25.9922456317219	0.748368335028618	0.468381447309682	0.999055673530808	-4.5952042992666	"ENSG00000176749"	NA	NA	0.999055673530808	NA
-52.3368224829242	-12.9768324447048	-0.748350432107055	0.468391855361513	0.999055673530808	-4.59520430458462	"ENSG00000154760"	NA	NA	0.999055673530808	NA
-85.89418608846	38.7157932064253	-0.748267429319833	0.468440111789813	0.999055673530808	-4.59520432923906	"ENSG00000183780"	NA	NA	0.999055673530808	NA
20.8142814527354	7.84343489741873	0.748152440022149	0.468506969761438	0.999055673530808	-4.59520436339077	"ENSG00000135740"	NA	NA	0.999055673530808	NA
45.5021312101487	-52.6051215226003	0.748121939556806	0.468524704577591	0.999055673530808	-4.59520437244865	"ENSG00000124214"	NA	NA	0.999055673530808	NA
-17.3196538093487	13.916186378458	-0.748064492074808	0.468558109156542	0.999055673530808	-4.5952043895083	"ENSG00000260230"	NA	NA	0.999055673530808	NA
25.8547493481213	-6.30050002729226	0.74802629537819	0.468580320605008	0.999055673530808	-4.59520440085062	"ENSG00000142867"	NA	NA	0.999055673530808	NA
482.442040561291	142.585348726668	0.747890064433865	0.468659544492595	0.999055673530808	-4.59520444129985	"ENSG00000244734"	NA	NA	0.999055673530808	NA
141.147078030246	73.3560182432264	0.747664528160623	0.468790721450853	0.999055673530808	-4.59520450825194	"ENSG00000166669"	NA	NA	0.999055673530808	NA
26.7500930463986	-33.8332885380269	0.747654518297958	0.468796543942018	0.999055673530808	-4.59520451122305	"ENSG00000087448"	NA	NA	0.999055673530808	NA
30.5591640699205	5.28494957212995	0.747575617917075	0.468842439932928	0.999055673530808	-4.59520453464101	"ENSG00000100626"	NA	NA	0.999055673530808	NA
55.8666967666347	-58.5902932368649	0.747416221481247	0.468935168654807	0.999055673530808	-4.59520458194431	"ENSG00000122034"	NA	NA	0.999055673530808	NA
-16.0473153043115	10.04284478636	-0.747351021871841	0.468973101757979	0.999055673530808	-4.59520460129089	"ENSG00000119630"	NA	NA	0.999055673530808	NA
69.044813083849	-47.642927777304	0.747230589246724	0.469043174432773	0.999055673530808	-4.59520463702299	"ENSG00000155926"	NA	NA	0.999055673530808	NA
24.7416531966865	-58.1128476232412	0.747168122036747	0.469079523004805	0.999055673530808	-4.59520465555501	"ENSG00000106086"	NA	NA	0.999055673530808	NA
27.3381148267794	10.0275167668115	0.747029944766733	0.469159932165665	0.999055673530808	-4.59520469654323	"ENSG00000179271"	NA	NA	0.999055673530808	NA
40.3275190490646	-27.8071320110779	0.746999913167148	0.469177409516995	0.999055673530808	-4.59520470545083	"ENSG00000107960"	NA	NA	0.999055673530808	NA
40.9082832980882	-2.8811154742314	0.746943884557189	0.469210017312716	0.999055673530808	-4.59520472206855	"ENSG00000172428"	NA	NA	0.999055673530808	NA
-22.1887265827607	-19.3884355563438	-0.746749994995186	0.469322868974344	0.999055673530808	-4.59520477956697	"ENSG00000181513"	NA	NA	0.999055673530808	NA
-25.3983425617767	-2.14484030358972	-0.746749851932897	0.469322952248694	0.999055673530808	-4.59520477960939	"ENSG00000142449"	NA	NA	0.999055673530808	NA
38.221034450527	-45.085181106062	0.746743099852058	0.469326882541188	0.999055673530808	-4.59520478161151	"ENSG00000155621"	NA	NA	0.999055673530808	NA
34.7092918945421	-45.0702490316113	0.746735727182258	0.469331174093314	0.999055673530808	-4.59520478379763	"ENSG00000181220"	NA	NA	0.999055673530808	NA
31.0335502201517	-17.9197203183631	0.746666142788786	0.469371679627534	0.999055673530808	-4.59520480442972	"ENSG00000131351"	NA	NA	0.999055673530808	NA
118.074167721552	397.635475778223	0.746386297297709	0.469534601518862	0.999055673530808	-4.59520488738915	"ENSG00000196993"	NA	NA	0.999055673530808	NA
78.5866878267036	275.324810922772	0.746361496922949	0.469549041627567	0.999055673530808	-4.59520489473992	"ENSG00000269959"	NA	NA	0.999055673530808	NA
115.18170657345	43.8126713287069	0.746310030499169	0.469579009023047	0.999055673530808	-4.59520490999378	"ENSG00000284999"	NA	NA	0.999055673530808	NA
42.7623978554112	-76.6614924946605	0.74615459655118	0.469669520901019	0.999055673530808	-4.59520495605677	"ENSG00000108960"	NA	NA	0.999055673530808	NA
-30.261378329488	-29.5879930618038	-0.746137888664563	0.469679250839097	0.999055673530808	-4.5952049610077	"ENSG00000100258"	NA	NA	0.999055673530808	NA
-31.5934032558939	16.6576136202477	-0.746075769223953	0.469715427568997	0.999055673530808	-4.59520497941429	"ENSG00000198513"	NA	NA	0.999055673530808	NA
-52.911399762332	4.20193611174498	-0.746005399015494	0.469756411425013	0.999055673530808	-4.59520500026414	"ENSG00000171443"	NA	NA	0.999055673530808	NA
-21.6013835448628	-4.44738547204647	-0.745827305667654	0.469860143561035	0.999055673530808	-4.5952050530238	"ENSG00000130707"	NA	NA	0.999055673530808	NA
21.0073308405279	-31.2895729488021	0.745639662563352	0.469969453466681	0.999055673530808	-4.59520510860129	"ENSG00000065427"	NA	NA	0.999055673530808	NA
-21.5971743483962	-0.135921650433699	-0.745486395047144	0.470058749906599	0.999055673530808	-4.5952051539886	"ENSG00000260448"	NA	NA	0.999055673530808	NA
25.7269068304226	8.90015815257664	0.745484329488861	0.470059953410491	0.999055673530808	-4.59520515460023	"ENSG00000205643"	NA	NA	0.999055673530808	NA
21.2328098100884	7.10663062053087	0.74544300466883	0.470084031847049	0.999055673530808	-4.59520516683645	"ENSG00000258851"	NA	NA	0.999055673530808	NA
97.0530900015127	22.9820549490384	0.745405470947234	0.470105902016601	0.999055673530808	-4.59520517794965	"ENSG00000111885"	NA	NA	0.999055673530808	NA
-13.9426685085204	10.6818723099321	-0.745384359928342	0.470118203274915	0.999055673530808	-4.59520518420012	"ENSG00000278535"	NA	NA	0.999055673530808	NA
-31.074737209972	-17.4039086849474	-0.745308204296329	0.470162580348616	0.999055673530808	-4.59520520674677	"ENSG00000115306"	NA	NA	0.999055673530808	NA
67.7476648502387	-35.1021348670638	0.745205274890583	0.470222563059557	0.999055673530808	-4.59520523721704	"ENSG00000146859"	NA	NA	0.999055673530808	NA
-39.6227419947954	56.5321586757328	-0.745053148214618	0.470311224484656	0.999055673530808	-4.59520528224485	"ENSG00000260441"	NA	NA	0.999055673530808	NA
-23.4928976803761	0.539137510924093	-0.745008337605234	0.47033734267924	0.999055673530808	-4.59520529550685	"ENSG00000214189"	NA	NA	0.999055673530808	NA
59.6842956654901	-68.3822802854491	0.744736263050512	0.470495942712564	0.999055673530808	-4.59520537601496	"ENSG00000140650"	NA	NA	0.999055673530808	NA
46.2567779875887	35.4156525292162	0.744720699270074	0.47050501629069	0.999055673530808	-4.59520538061961	"ENSG00000250453"	NA	NA	0.999055673530808	NA
49.3625402519604	-38.0821575655101	0.744702708158805	0.470515505121794	0.999055673530808	-4.59520538594232	"ENSG00000134744"	NA	NA	0.999055673530808	NA
21.569738539214	-20.9116917702245	0.744511749953475	0.470626842859138	0.999055673530808	-4.59520544243111	"ENSG00000165264"	NA	NA	0.999055673530808	NA
23.038446022145	19.5439086903201	0.74440888362847	0.470686825619876	0.999055673530808	-4.59520547285581	"ENSG00000247151"	NA	NA	0.999055673530808	NA
27.9148442608121	35.5934180663445	0.744373003344912	0.470707749022054	0.999055673530808	-4.59520548346727	"ENSG00000102802"	NA	NA	0.999055673530808	NA
43.9895329495241	-6.27890564989754	0.744271959622644	0.470766675254717	0.999055673530808	-4.59520551334833	"ENSG00000135541"	NA	NA	0.999055673530808	NA
27.3517623476726	-57.3091176635991	0.744222985579834	0.470795237371319	0.999055673530808	-4.59520552782992	"ENSG00000092108"	NA	NA	0.999055673530808	NA
-16.6042335880068	9.30292645373001	-0.744221415468097	0.47079615309289	0.999055673530808	-4.59520552829419	"ENSG00000162641"	NA	NA	0.999055673530808	NA
53.0036509065677	194.128069303754	0.744204394747844	0.470806079999304	0.999055673530808	-4.59520553332702	"ENSG00000137463"	NA	NA	0.999055673530808	NA
42.9317515349911	4.77265353621045	0.7439278560792	0.470967382444862	0.999055673530808	-4.59520561508285	"ENSG00000105219"	NA	NA	0.999055673530808	NA
26.7364571129903	-44.9443186515554	0.743860715456458	0.471006550130542	0.999055673530808	-4.5952056349285	"ENSG00000134779"	NA	NA	0.999055673530808	NA
85.3267223316368	1.41553594123093	0.743826699920207	0.471026394475973	0.999055673530808	-4.59520564498236	"ENSG00000026508"	NA	NA	0.999055673530808	NA
39.1407638481204	-34.2043892314494	0.743721393464075	0.471087832571215	0.999055673530808	-4.59520567610504	"ENSG00000116337"	NA	NA	0.999055673530808	NA
-53.715231039441	-81.167042758909	-0.743626240855923	0.471143350971911	0.999055673530808	-4.59520570422367	"ENSG00000160058"	NA	NA	0.999055673530808	NA
-33.5722915553519	-90.859008500297	-0.743462727572098	0.471238765063145	0.999055673530808	-4.59520575253668	"ENSG00000227345"	NA	NA	0.999055673530808	NA
48.7368345901578	-42.571645965654	0.743444309832554	0.471249513027186	0.999055673530808	-4.59520575797799	"ENSG00000141068"	NA	NA	0.999055673530808	NA
40.4457179272093	-95.9133393260893	0.743070464614661	0.471467709255986	0.999055673530808	-4.59520586840215	"ENSG00000158711"	NA	NA	0.999055673530808	NA
141.548429597583	95.7517543843878	0.742684374323878	0.471693118231456	0.999055673530808	-4.59520598239496	"ENSG00000156475"	NA	NA	0.999055673530808	NA
44.3444253216218	6.34675795314628	0.74254434762655	0.471774885784528	0.999055673530808	-4.5952060237256	"ENSG00000279307"	NA	NA	0.999055673530808	NA
-20.4820237332436	1.49556086834786	-0.742536790827755	0.471779298771522	0.999055673530808	-4.5952060259559	"ENSG00000254553"	NA	NA	0.999055673530808	NA
-59.1559569906183	-57.3578423204073	-0.742512355194497	0.471793568763415	0.999055673530808	-4.59520603316767	"ENSG00000070501"	NA	NA	0.999055673530808	NA
68.4022209334367	148.499711708329	0.742486967692342	0.471808394914326	0.999055673530808	-4.59520604066015	"ENSG00000171988"	NA	NA	0.999055673530808	NA
-39.8575007456091	17.6901000229747	-0.742420834535953	0.471847017644285	0.999055673530808	-4.59520606017669	"ENSG00000228262"	NA	NA	0.999055673530808	NA
25.219793951297	9.26638206787238	0.742418670182465	0.471848281691529	0.999055673530808	-4.59520606081539	"ENSG00000203279"	NA	NA	0.999055673530808	NA
46.8696430481019	-35.5804331434637	0.742386679459867	0.471866965476623	0.999055673530808	-4.59520607025562	"ENSG00000078369"	NA	NA	0.999055673530808	NA
-31.3247324229926	-67.2111342077368	-0.742313179075489	0.471909894205222	0.999055673530808	-4.59520609194379	"ENSG00000266412"	NA	NA	0.999055673530808	NA
-48.2769750087616	-58.5137832811676	-0.742197513593404	0.471977454844533	0.999055673530808	-4.59520612607026	"ENSG00000259248"	NA	NA	0.999055673530808	NA
-81.3675036130747	-90.3930284424428	-0.74213607335875	0.472013344756305	0.999055673530808	-4.59520614419607	"ENSG00000286145"	NA	NA	0.999055673530808	NA
-60.8600155695297	-92.5447267735043	-0.742071673091148	0.472050965570389	0.999055673530808	-4.59520616319381	"ENSG00000162980"	NA	NA	0.999055673530808	NA
89.0035679547719	277.142454082721	0.74201025184512	0.472086847858336	0.999055673530808	-4.59520618131147	"ENSG00000235374"	NA	NA	0.999055673530808	NA
23.8891852915167	2.63842126737893	0.741962159317033	0.472114944691816	0.999055673530808	-4.59520619549665	"ENSG00000163251"	NA	NA	0.999055673530808	NA
-44.853611119758	29.1240903882411	-0.741908956384849	0.472146028357733	0.999055673530808	-4.59520621118828	"ENSG00000226995"	NA	NA	0.999055673530808	NA
-38.1378231088491	14.7966297091397	-0.741883928708104	0.472160651147893	0.999055673530808	-4.5952062185696	"ENSG00000110318"	NA	NA	0.999055673530808	NA
-21.9593441991795	-21.9369776182896	-0.741839537802406	0.472186587882198	0.999055673530808	-4.59520623166115	"ENSG00000271601"	NA	NA	0.999055673530808	NA
44.3883688820779	-25.9723060989817	0.741838393418716	0.472187256534802	0.999055673530808	-4.59520623199863	"ENSG00000133315"	NA	NA	0.999055673530808	NA
-32.3848020281814	2.18344162328885	-0.741806234391494	0.47220604699157	0.999055673530808	-4.5952062414824	"ENSG00000224152"	NA	NA	0.999055673530808	NA
45.7004382959174	28.4605843541608	0.741801294984622	0.472208933118463	0.999055673530808	-4.59520624293901	"ENSG00000185168"	NA	NA	0.999055673530808	NA
24.802923267666	12.9095826196747	0.74175477817627	0.472236113722824	0.999055673530808	-4.59520625665623	"ENSG00000154864"	NA	NA	0.999055673530808	NA
19.9332950851078	-20.8230001126145	0.741702049461559	0.472266925229327	0.999055673530808	-4.5952062722044	"ENSG00000081386"	NA	NA	0.999055673530808	NA
-47.8123599086544	-93.1116799572908	-0.741678804907317	0.472280508352441	0.999055673530808	-4.59520627905826	"ENSG00000254604"	NA	NA	0.999055673530808	NA
-24.8584839307425	12.719321638044	-0.741406612543256	0.472439583964845	0.999055673530808	-4.59520635930328	"ENSG00000235984"	NA	NA	0.999055673530808	NA
-70.089152269666	-103.154062421455	-0.741338464151719	0.472479416688495	0.999055673530808	-4.59520637939029	"ENSG00000224101"	NA	NA	0.999055673530808	NA
15.9898356557463	3.66899687049238	0.741289105492442	0.472508268117644	0.999055673530808	-4.59520639393799	"ENSG00000255458"	NA	NA	0.999055673530808	NA
25.0449139434473	-79.7035189551088	0.741096281223406	0.472620989427194	0.999055673530808	-4.59520645076229	"ENSG00000122545"	NA	NA	0.999055673530808	NA
115.336784785074	395.810553820572	0.740977089122038	0.47269067514729	0.999055673530808	-4.59520648588145	"ENSG00000283635"	NA	NA	0.999055673530808	NA
-28.5130663592365	-66.2813975764744	-0.740960711462686	0.472700250851736	0.999055673530808	-4.59520649070665	"ENSG00000157916"	NA	NA	0.999055673530808	NA
-27.8812519596501	-72.3690020382183	-0.740946488782744	0.472708566678501	0.999055673530808	-4.59520649489688	"ENSG00000165280"	NA	NA	0.999055673530808	NA
52.4482302055419	-79.7097403581449	0.740904113946712	0.472733343263963	0.999055673530808	-4.5952065073808	"ENSG00000203667"	NA	NA	0.999055673530808	NA
-30.1755657403031	4.47920947159657	-0.740861870436453	0.472758043864785	0.999055673530808	-4.59520651982543	"ENSG00000128242"	NA	NA	0.999055673530808	NA
20.5526129772538	-21.7083526705885	0.740799782413099	0.472794349390399	0.999055673530808	-4.59520653811504	"ENSG00000184470"	NA	NA	0.999055673530808	NA
53.4075426677682	128.931853491305	0.7404490595395	0.472999464535521	0.999055673530808	-4.59520664140559	"ENSG00000249899"	NA	NA	0.999055673530808	NA
20.452796425312	11.846592116977	0.740304161181965	0.473084222323088	0.999055673530808	-4.59520668406742	"ENSG00000185306"	NA	NA	0.999055673530808	NA
-71.6834965621338	-81.0500521807822	-0.740257152446658	0.473111721940922	0.999055673530808	-4.59520669790653	"ENSG00000188921"	NA	NA	0.999055673530808	NA
39.5358604768872	22.2027634785044	0.740222791431221	0.473131823401894	0.999055673530808	-4.59520670802176	"ENSG00000280693"	NA	NA	0.999055673530808	NA
50.9719411636224	-1.72887723781833	0.740036117407407	0.473241038405774	0.999055673530808	-4.59520676296823	"ENSG00000204020"	NA	NA	0.999055673530808	NA
19.3898466793912	5.75026011241315	0.73987342337545	0.473336236481183	0.999055673530808	-4.59520681084696	"ENSG00000182963"	NA	NA	0.999055673530808	NA
139.544941974019	-7.06941291876475	0.739830461353102	0.473361377071754	0.999055673530808	-4.59520682348866	"ENSG00000049323"	NA	NA	0.999055673530808	NA
-28.7241373481385	7.23874974132005	-0.739760155980833	0.47340252027601	0.999055673530808	-4.59520684417492	"ENSG00000149679"	NA	NA	0.999055673530808	NA
-76.7907947201818	-38.8005941474625	-0.739738961440869	0.473414923906309	0.999055673530808	-4.59520685041077	"ENSG00000250138"	NA	NA	0.999055673530808	NA
-27.6028332317342	-3.06889777596312	-0.739730720309106	0.473419746898653	0.999055673530808	-4.59520685283543	"ENSG00000143793"	NA	NA	0.999055673530808	NA
-40.2569834328152	-34.0054549553689	-0.739726251286695	0.473422362336242	0.999055673530808	-4.59520685415027	"ENSG00000159363"	NA	NA	0.999055673530808	NA
36.2942327534795	16.5684664828557	0.739667385404377	0.473456813668427	0.999055673530808	-4.59520687146872	"ENSG00000173991"	NA	NA	0.999055673530808	NA
53.2500302985612	128.826845245167	0.739657766487032	0.473462443299626	0.999055673530808	-4.59520687429852	"ENSG00000225420"	NA	NA	0.999055673530808	NA
34.6329712195565	9.76693689027023	0.739588433495531	0.473503022811717	0.999055673530808	-4.59520689469473	"ENSG00000224563"	NA	NA	0.999055673530808	NA
-29.7210201586917	-10.6430220572425	-0.739508915134189	0.473549566313645	0.999055673530808	-4.5952069180853	"ENSG00000203865"	NA	NA	0.999055673530808	NA
223.065047142203	30.9897556847613	0.739441876243025	0.473588807563003	0.999055673530808	-4.59520693780338	"ENSG00000114374"	NA	NA	0.999055673530808	NA
28.5593851911814	7.53203151322273	0.739401041841104	0.473612710988267	0.999055673530808	-4.59520694981323	"ENSG00000129467"	NA	NA	0.999055673530808	NA
-33.7807969550056	-14.0518908701767	-0.739365828213865	0.47363332475441	0.999055673530808	-4.59520696016951	"ENSG00000204160"	NA	NA	0.999055673530808	NA
-36.3660438752769	-37.1784690418192	-0.73932742655247	0.473655805402868	0.999055673530808	-4.59520697146292	"ENSG00000173960"	NA	NA	0.999055673530808	NA
16.9264772954941	9.3598326470556	0.739276651965999	0.473685530278066	0.999055673530808	-4.59520698639429	"ENSG00000255314"	NA	NA	0.999055673530808	NA
147.6797018826	-35.9591348369708	0.739265739692821	0.473691918781442	0.999055673530808	-4.59520698960317	"ENSG00000163191"	NA	NA	0.999055673530808	NA
-25.2467439002934	19.8328104391175	-0.739102774491808	0.473787331809082	0.999055673530808	-4.59520703752031	"ENSG00000271737"	NA	NA	0.999055673530808	NA
24.4140915776356	5.89891537703428	0.739013323433673	0.473839708762484	0.999055673530808	-4.59520706381814	"ENSG00000261286"	NA	NA	0.999055673530808	NA
116.723728910235	396.735183237345	0.738971134391948	0.47386441327494	0.999055673530808	-4.59520707622044	"ENSG00000286067"	NA	NA	0.999055673530808	NA
26.628677304853	13.7826030301402	0.738901078546642	0.47390543743096	0.999055673530808	-4.59520709681343	"ENSG00000281357"	NA	NA	0.999055673530808	NA
41.1775774764791	-42.0268751791407	0.738848321512978	0.473936332989559	0.999055673530808	-4.59520711232035	"ENSG00000133816"	NA	NA	0.999055673530808	NA
25.6899807290127	10.5812463100516	0.738812144288022	0.473957519806246	0.999055673530808	-4.59520712295342	"ENSG00000163577"	NA	NA	0.999055673530808	NA
-18.2868263972573	-3.62123139053362	-0.738805856666132	0.473961202146629	0.999055673530808	-4.59520712480141	"ENSG00000225472"	NA	NA	0.999055673530808	NA
47.1498760440189	126.107213432646	0.738796003665905	0.473966972583414	0.999055673530808	-4.59520712769727	"ENSG00000224204"	NA	NA	0.999055673530808	NA
19.2067050327134	-40.8060094035679	0.738564507547799	0.47410256144042	0.999055673530808	-4.59520719572627	"ENSG00000072958"	NA	NA	0.999055673530808	NA
-35.7101515395392	19.9154244805493	-0.738467407105516	0.474159440979863	0.999055673530808	-4.59520722425559	"ENSG00000170289"	NA	NA	0.999055673530808	NA
25.7059256070974	6.43682108382069	0.738390821132756	0.474204306523955	0.999055673530808	-4.59520724675531	"ENSG00000152779"	NA	NA	0.999055673530808	NA
-23.3313971434961	-30.9292419978633	-0.738356762786127	0.474224259406196	0.999055673530808	-4.59520725676048	"ENSG00000105618"	NA	NA	0.999055673530808	NA
-21.8934380915601	-45.2804218966177	-0.73822624318903	0.474300728356398	0.999055673530808	-4.5952072950991	"ENSG00000175414"	NA	NA	0.999055673530808	NA
-24.0025158554041	3.81437522678553	-0.738133517950523	0.474355058946791	0.999055673530808	-4.59520732233265	"ENSG00000187601"	NA	NA	0.999055673530808	NA
97.4551722543286	337.530346322719	0.73805342357708	0.474401991821971	0.999055673530808	-4.59520734585421	"ENSG00000173947"	NA	NA	0.999055673530808	NA
-34.7448359638409	-29.1849134898581	-0.737964988640006	0.474453815352345	0.999055673530808	-4.59520737182271	"ENSG00000198429"	NA	NA	0.999055673530808	NA
24.6618182349646	-73.9385186057002	0.737955199888711	0.474459551848672	0.999055673530808	-4.59520737469697	"ENSG00000090054"	NA	NA	0.999055673530808	NA
95.3140467433009	320.361122065535	0.737898465644306	0.474492800630665	0.999055673530808	-4.59520739135517	"ENSG00000233607"	NA	NA	0.999055673530808	NA
69.5323650068007	22.4288174793229	0.737841738083207	0.474526046937269	0.999055673530808	-4.59520740801034	"ENSG00000140538"	NA	NA	0.999055673530808	NA
87.9796683101138	80.7800583205346	0.737818190012136	0.4745398481723	0.999055673530808	-4.59520741492373	"ENSG00000249001"	NA	NA	0.999055673530808	NA
21.9939225407932	11.7363354655906	0.737803789348471	0.474548288346651	0.999055673530808	-4.59520741915147	"ENSG00000258342"	NA	NA	0.999055673530808	NA
101.029879946894	-49.4587443133821	0.737770226737858	0.474567959625888	0.999055673530808	-4.59520742900451	"ENSG00000147050"	NA	NA	0.999055673530808	NA
-25.5246077436847	-38.8221421017245	-0.737732606490858	0.474590009713637	0.999055673530808	-4.59520744004832	"ENSG00000147364"	NA	NA	0.999055673530808	NA
-24.6517950911503	-65.5046340375353	-0.737698577301821	0.474609955546072	0.999055673530808	-4.59520745003753	"ENSG00000143748"	NA	NA	0.999055673530808	NA
22.6458103927535	-86.3899837808643	0.737184544741457	0.474911313116656	0.999055673530808	-4.59520760088442	"ENSG00000132792"	NA	NA	0.999055673530808	NA
-50.2764595546056	-44.1273376607405	-0.7371735061891	0.474917785894019	0.999055673530808	-4.59520760412281	"ENSG00000091879"	NA	NA	0.999055673530808	NA
34.6404518578735	73.5246232862417	0.737157695858293	0.474927056837978	0.999055673530808	-4.59520760876104	"ENSG00000272405"	NA	NA	0.999055673530808	NA
-19.8439259712314	2.27710502578147	-0.737143383957864	0.474935449221047	0.999055673530808	-4.5952076129596	"ENSG00000243323"	NA	NA	0.999055673530808	NA
24.1093712253842	-47.8907579417782	0.736974646418654	0.475034402468183	0.999055673530808	-4.59520766245564	"ENSG00000066455"	NA	NA	0.999055673530808	NA
90.1374207528762	24.2796186279296	0.736927513928709	0.475062044789137	0.999055673530808	-4.5952076762794	"ENSG00000240143"	NA	NA	0.999055673530808	NA
28.3385774133048	-38.8099432234335	0.736861488034303	0.475100769409598	0.999055673530808	-4.59520769564329	"ENSG00000137692"	NA	NA	0.999055673530808	NA
-51.126478832641	3.99402681539385	-0.73680165361927	0.475135864372322	0.999055673530808	-4.59520771319011	"ENSG00000129673"	NA	NA	0.999055673530808	NA
-94.9743118454398	-0.209828664082298	-0.736704998180084	0.47519255952999	0.999055673530808	-4.59520774153244	"ENSG00000082293"	NA	NA	0.999055673530808	NA
