barcode	manifest	individual	diagnosis	sex	total_counts	total_features_by_counts	pc_mito	pc_ribo	is_singlet	clusters	partitions	Allan2019_ML1	Allan2019_ML2	Zeisel2018_ML4	Zeisel2018_ML5	allan_celltype	allan_layer	allan_cluster_gene_1	allan_cluster_gene_2	cluster_celltype
hibim_3_MOL1_1754	hibim	3	Cases	M	3172	1338	0	0.0269113149847095	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1755	hibim	3	Cases	M	2055	968	0	0.0342530922930542	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1756	hibim	3	Cases	M	1727	852	0	0.0417371686407219	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1757	hibim	3	Cases	M	1608	884	0	0.0198915009041591	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1758	hibim	3	Cases	M	1893	962	0	0.0262480699948533	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1759	hibim	3	Cases	M	1823	939	0	0.0212652844231792	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1760	hibim	3	Cases	M	2460	1114	0	0.0265346534653465	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1761	hibim	3	Cases	M	1928	1008	0	0.0182094081942337	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1762	hibim	3	Cases	M	1902	999	0	0.0308800823468863	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1763	hibim	3	Cases	M	2602	1089	0	0.0192743764172336	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1764	hibim	3	Cases	M	2284	1040	0	0.0226109215017065	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1765	hibim	3	Cases	M	1686	875	0	0.0280046674445741	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1766	hibim	3	Cases	M	2945	1270	0	0.0310641110376735	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1767	hibim	3	Cases	M	1710	893	0	0.0283929585462805	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1768	hibim	3	Cases	M	2669	1268	0	0.0284049526584122	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1769	hibim	3	Cases	M	1828	975	0	0.0340606705694518	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1770	hibim	3	Cases	M	1787	899	0	0.0354416575790622	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1771	hibim	3	Cases	M	2590	1215	0	0.0180315552216379	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1772	hibim	3	Cases	M	2252	1181	0	0.0199134199134199	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1773	hibim	3	Cases	M	2280	1105	0	0.0285836177474403	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1774	hibim	3	Cases	M	2034	1028	0	0.0395803528850739	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1775	hibim	3	Cases	M	3510	1415	0	0.0202160066463584	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1776	hibim	3	Cases	M	4595	1660	0	0.0157012518565669	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1777	hibim	3	Cases	M	4098	1601	0	0.0235154394299287	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1778	hibim	3	Cases	M	2478	1185	0	0.0193293885601578	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1779	hibim	3	Cases	M	1747	906	0	0.0288888888888889	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1780	hibim	3	Cases	M	3275	1416	0	0.0249702734839477	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1781	hibim	3	Cases	M	2497	1139	0	0.0286274509803922	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1782	hibim	3	Cases	M	2193	1112	0	0.0322003577817531	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1783	hibim	3	Cases	M	2347	1161	0	0.0239669421487603	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1784	hibim	3	Cases	M	1756	874	0	0.0243632336655592	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1785	hibim	3	Cases	M	1628	890	0	0.0304295942720764	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1786	hibim	3	Cases	M	2207	1026	0	0.0270150575730735	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1787	hibim	3	Cases	M	2268	1115	0	0.0275150472914875	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1788	hibim	3	Cases	M	2626	1197	0	0.0454881656804734	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1789	hibim	3	Cases	M	2195	1109	0	0.0217198581560284	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1790	hibim	3	Cases	M	1998	927	0	0.0190522716170005	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1791	hibim	3	Cases	M	2837	1283	0	0.0246998284734134	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1792	hibim	3	Cases	M	1927	986	0	0.0338042381432896	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1793	hibim	3	Cases	M	1792	998	0	0.0272628135223555	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1794	hibim	3	Cases	M	2328	1050	0	0.0307109802271771	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1795	hibim	3	Cases	M	3028	1340	0	0.0350820727389765	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1796	hibim	3	Cases	M	2035	975	0	0.03125	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1797	hibim	3	Cases	M	2066	989	0	0.0222643297015632	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1798	hibim	3	Cases	M	1660	868	0	0.0319148936170213	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1799	hibim	3	Cases	M	3639	1494	0	0.0280598610368787	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1800	hibim	3	Cases	M	1681	915	0	0.0310701956271577	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1801	hibim	3	Cases	M	2291	1060	0	0.03097157403479	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1802	hibim	3	Cases	M	4322	1663	0	0.0172955974842767	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1803	hibim	3	Cases	M	2768	1201	0	0.0265486725663717	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1804	hibim	3	Cases	M	2414	1076	0	0.020185708518369	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1806	hibim	3	Cases	M	2873	1247	0	0.0197547683923706	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1807	hibim	3	Cases	M	1885	896	0	0.0379812695109261	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1808	hibim	3	Cases	M	2866	1187	0	0.028436018957346	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1809	hibim	3	Cases	M	2818	1268	0	0.0331720801658604	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1810	hibim	3	Cases	M	2137	971	0	0.0224051211705533	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1811	hibim	3	Cases	M	2364	1121	0	0.0218466611706513	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1812	hibim	3	Cases	M	2003	985	0	0.0268685881778212	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1813	hibim	3	Cases	M	1831	911	0	0.0370566437268396	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1814	hibim	3	Cases	M	2075	1090	0	0.02004662004662	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1815	hibim	3	Cases	M	1891	1006	0	0.0441932168550874	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1816	hibim	3	Cases	M	3838	1505	0	0.0241730279898219	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1817	hibim	3	Cases	M	2474	1105	0	0.0277337559429477	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1818	hibim	3	Cases	M	2623	1140	0	0.028996282527881	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1819	hibim	3	Cases	M	4151	1668	0	0.0261560018682858	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1820	hibim	3	Cases	M	2323	1099	0	0.0234800838574423	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1821	hibim	3	Cases	M	2485	1101	0	0.0337254901960784	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1822	hibim	3	Cases	M	4507	1676	0	0.0181347150259067	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1823	hibim	3	Cases	M	3396	1425	0	0.0203438395415473	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1824	hibim	3	Cases	M	2448	1195	0	0.0277998411437649	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1825	hibim	3	Cases	M	2691	1200	0	0.0334667151691524	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1826	hibim	3	Cases	M	2054	1014	0	0.0238208670795617	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1827	hibim	3	Cases	M	1852	979	0	0.0266875981161695	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1828	hibim	3	Cases	M	2014	1085	0	0.0187590187590188	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1829	hibim	3	Cases	M	5307	1775	0	0.0226144511858798	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1830	hibim	3	Cases	M	3586	1501	0	0.0255018990775909	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1831	hibim	3	Cases	M	1586	857	0	0.017104459376909	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1832	hibim	3	Cases	M	3471	1405	0	0.0248187395426659	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1833	hibim	3	Cases	M	2604	1197	0	0.0242175856929955	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1834	hibim	3	Cases	M	2988	1277	0	0.0319426336375489	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1835	hibim	3	Cases	M	3231	1406	0	0.044055522027761	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1836	hibim	3	Cases	M	4241	1562	0	0.0231280054957637	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1837	hibim	3	Cases	M	2168	1130	0	0.0233602875112309	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1838	hibim	3	Cases	M	2078	1008	0	0.031470173790512	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1839	hibim	3	Cases	M	1551	879	0	0.0252525252525253	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1840	hibim	3	Cases	M	2947	1319	0	0.032879442045832	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1841	hibim	3	Cases	M	3273	1330	0	0.0304643596569062	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1842	hibim	3	Cases	M	1935	883	0	0.0323722812341932	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1843	hibim	3	Cases	M	2412	1194	0	0.0304259634888438	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1844	hibim	3	Cases	M	4835	1710	0	0.0198635634028892	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1845	hibim	3	Cases	M	1905	906	0	0.0277207392197125	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1846	hibim	3	Cases	M	2449	1111	0	0.0277888050813815	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1847	hibim	3	Cases	M	2179	991	0	0.0301123595505618	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1848	hibim	3	Cases	M	2032	985	0	0.0330301579703207	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1849	hibim	3	Cases	M	2362	1170	0	0.0238584944467297	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1850	hibim	3	Cases	M	2567	1112	0	0.0329920364050057	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1851	hibim	3	Cases	M	2069	1050	0	0.0271917487107361	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1852	hibim	3	Cases	M	2137	977	0	0.0436760691537762	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1853	hibim	3	Cases	M	3552	1328	0	0.0247660979636764	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1854	hibim	3	Cases	M	3784	1510	0	0.0218172484599589	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1855	hibim	3	Cases	M	1801	985	0	0.0193756727664155	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1856	hibim	3	Cases	M	2765	1244	0	0.0235418130709768	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1857	hibim	3	Cases	M	3154	1279	0	0.031908302354399	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1858	hibim	3	Cases	M	2389	1127	0	0.0186764108810394	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1859	hibim	3	Cases	M	3985	1610	0	0.0200538028857911	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1860	hibim	3	Cases	M	2336	1132	0	0.0397323295692179	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1862	hibim	3	Cases	M	3495	1573	0	0.026629680998613	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1863	hibim	3	Cases	M	2835	1156	0	0.0284538909838876	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1864	hibim	3	Cases	M	3177	1313	0	0.0229990800367985	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1865	hibim	3	Cases	M	3956	1603	0	0.0270203881110292	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1866	hibim	3	Cases	M	1811	907	0	0.0258342303552207	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1867	hibim	3	Cases	M	2140	1025	0	0.0200090950432015	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1868	hibim	3	Cases	M	2761	1164	0	0.0165318325712276	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1869	hibim	3	Cases	M	1684	932	0	0.0202546296296296	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1870	hibim	3	Cases	M	1760	913	0	0.0166204986149584	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1871	hibim	3	Cases	M	2175	1038	0	0.0299374441465594	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1872	hibim	3	Cases	M	2104	998	0	0.0296983758700696	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1873	hibim	3	Cases	M	2740	1063	0	0.0265518478650879	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1874	hibim	3	Cases	M	4278	1533	0	0.0267489711934156	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1875	hibim	3	Cases	M	4452	1582	0	0.0261251372118551	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
hibim_3_MOL1_1876	hibim	3	Cases	M	2930	1312	0	0.0311036789297659	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
